timestamp,day_of_week,applied_torque_nm,screwdriving_speed_rpm,motor_current_a,press_pressure_bar,operator_cycle_time_s,relative_humidity_pct,shop_floor_temp_c,line_vibration_mm_s,operator_experience_yrs,shift_change,material_batch,is_scrap
2025-01-11 22:00:00,3,1.73,742.0,2.43,5.2,19.58,71.2,26.7,1.8,15,1,15,1
2025-02-06 19:00:00,1,1.86,771.4,3.0,5.09,22.0,43.1,22.9,5.82,3,1,14,0
2025-01-03 19:00:00,2,2.11,947.9,3.0,4.97,21.57,35.0,26.2,4.55,9,1,41,1
2025-02-07 15:00:00,2,1.62,880.8,2.28,5.16,20.11,34.5,27.7,1.1,0,0,50,1
2025-01-21 17:00:00,6,1.76,846.0,2.51,5.42,22.91,58.4,22.8,2.13,1,0,29,1
2025-01-11 17:00:00,3,1.94,830.5,2.34,5.06,16.7,63.2,24.6,1.44,4,0,27,0
2025-02-01 20:00:00,3,1.88,786.8,2.58,5.05,25.27,39.6,25.2,1.52,13,0,20,0
2025-01-08 09:00:00,0,1.73,960.0,2.37,4.82,22.31,73.6,22.7,1.55,12,1,19,0
2025-02-22 15:00:00,3,1.78,864.2,2.39,4.09,12.96,69.2,23.4,1.98,11,0,7,0
2025-01-27 18:00:00,5,1.55,740.0,2.33,5.02,19.62,42.0,22.7,2.37,1,1,38,1
2025-02-20 10:00:00,1,1.76,688.0,2.88,4.37,16.11,31.2,24.6,4.38,3,0,27,1
2025-01-02 07:00:00,1,1.75,845.3,2.56,4.72,23.51,33.6,22.3,2.37,9,1,39,0
2025-02-26 16:00:00,0,1.84,795.5,2.58,4.57,16.43,67.6,21.6,1.58,5,1,24,0
2025-01-29 12:00:00,0,1.7,685.7,2.53,4.64,13.99,37.7,28.8,2.2,11,1,9,1
2025-02-27 08:00:00,1,1.88,834.3,2.43,4.67,20.54,40.4,25.3,1.6,8,0,16,0
2025-01-05 07:00:00,4,1.98,778.5,2.28,5.24,10.81,43.2,21.4,1.25,9,0,21,0
2025-01-07 12:00:00,6,1.83,842.5,2.64,5.17,17.76,52.3,21.0,2.46,9,1,41,0
2025-01-31 15:00:00,2,1.86,835.3,2.88,5.06,19.91,62.1,18.2,3.54,14,1,20,1
2025-01-11 20:00:00,3,1.81,751.3,2.76,5.6,17.06,37.0,21.6,3.55,8,0,22,0
2025-02-10 21:00:00,5,1.8,850.6,2.44,6.5,21.59,48.1,20.9,0.87,12,0,7,1
2025-01-04 16:00:00,3,1.67,760.2,2.36,5.25,19.01,46.9,23.9,2.13,7,0,13,0
2025-01-19 07:00:00,4,1.86,765.4,2.59,5.45,18.39,30.7,23.4,2.25,1,0,7,0
2025-02-24 20:00:00,5,1.78,757.4,2.76,5.14,18.58,53.5,20.6,4.18,8,0,22,0
2025-02-09 10:00:00,4,2.18,890.5,2.76,5.32,22.4,32.3,26.0,1.01,13,0,49,1
2025-02-24 21:00:00,5,2.08,777.6,2.6,4.19,18.65,30.3,20.6,1.5,12,0,22,0
2025-02-11 06:00:00,6,1.87,909.8,3.0,3.65,19.35,73.3,25.9,5.1,8,0,9,0
2025-01-02 07:00:00,1,1.66,942.7,2.73,3.94,19.2,41.9,21.6,4.34,15,0,45,0
2025-01-15 13:00:00,0,1.6,740.9,2.35,4.69,16.23,69.7,26.3,1.26,15,0,32,1
2025-02-18 12:00:00,6,2.01,600.0,3.0,5.68,13.88,53.7,22.2,4.77,15,0,41,0
2025-01-01 15:00:00,0,1.85,883.6,2.59,5.13,19.0,64.2,22.2,1.2,15,0,34,0
2025-01-18 11:00:00,3,1.89,772.6,2.69,4.8,21.67,73.8,27.2,1.65,5,0,35,0
2025-01-26 07:00:00,4,1.49,730.7,2.05,5.28,19.53,66.8,21.1,0.61,2,0,24,1
2025-01-07 17:00:00,6,1.97,752.9,2.75,5.18,14.68,51.1,26.9,2.34,7,0,48,0
2025-02-20 09:00:00,1,1.88,766.8,2.63,4.32,19.1,65.5,23.2,1.3,3,0,15,0
2025-02-24 11:00:00,5,1.6,903.8,2.4,5.23,20.4,66.6,21.9,1.94,2,0,24,1
2025-02-16 19:00:00,4,1.72,812.8,2.32,5.42,21.03,51.7,24.3,1.59,10,0,45,0
2025-01-15 15:00:00,0,1.85,902.7,2.54,6.05,20.85,41.7,25.1,1.7,1,0,1,0
2025-02-20 09:00:00,1,1.81,839.5,2.31,4.96,21.82,37.2,21.2,0.93,0,0,17,1
2025-01-30 19:00:00,1,1.75,775.3,2.38,5.85,17.5,63.4,23.9,1.12,2,1,33,0
2025-02-04 10:00:00,6,1.78,768.8,2.32,4.8,17.59,71.9,24.7,1.13,6,0,9,0
2025-01-18 15:00:00,3,1.76,844.9,2.47,6.16,20.55,38.2,21.2,1.51,10,0,26,0
2025-01-20 21:00:00,5,1.83,865.6,2.41,4.7,18.33,71.5,25.9,2.16,15,1,40,0
2025-02-10 13:00:00,5,2.06,879.7,2.6,5.32,15.84,57.3,25.9,1.72,9,0,44,0
2025-01-10 06:00:00,2,1.34,779.1,1.95,5.14,19.84,47.2,24.7,1.05,8,0,32,0
2025-03-01 09:00:00,3,1.76,814.0,2.42,5.74,18.99,27.5,24.7,1.54,4,0,19,0
2025-02-24 21:00:00,5,1.83,846.7,2.33,5.68,21.71,28.8,24.3,1.46,5,0,10,0
2025-01-07 17:00:00,6,1.85,769.3,2.39,4.48,20.32,60.2,22.5,1.32,9,0,10,0
2025-01-10 20:00:00,2,1.73,709.2,2.49,4.83,17.68,38.6,24.3,1.49,2,1,37,0
2025-01-02 10:00:00,1,1.48,735.5,2.36,6.06,24.13,68.0,28.2,1.88,1,1,34,0
2025-01-16 20:00:00,1,1.86,780.7,2.2,5.05,19.08,47.2,18.0,1.14,12,1,9,0
2025-01-02 16:00:00,1,2.11,853.0,2.63,5.41,19.82,45.4,21.5,1.33,15,0,42,1
2025-01-14 17:00:00,6,1.52,900.7,2.44,4.46,18.28,48.9,22.0,1.99,14,1,20,1
2025-01-13 14:00:00,5,1.96,691.5,2.89,4.88,19.34,50.4,21.6,3.27,10,0,42,0
2025-02-09 12:00:00,4,1.74,752.2,2.55,4.65,16.76,73.6,21.1,2.14,14,0,49,1
2025-02-04 22:00:00,6,1.79,771.4,2.62,5.46,12.75,26.9,24.3,2.22,12,0,42,0
2025-01-27 06:00:00,5,1.61,863.6,2.12,5.37,23.98,66.9,27.0,0.82,1,0,6,0
2025-01-22 07:00:00,0,1.74,757.8,2.46,5.61,15.9,63.9,23.1,1.64,6,0,34,1
2025-02-02 18:00:00,4,2.03,765.6,2.66,4.46,20.06,47.8,28.0,1.25,1,1,39,0
2025-01-03 10:00:00,2,1.9,687.0,3.0,5.27,16.51,64.6,28.6,4.49,4,0,39,0
2025-02-14 10:00:00,2,2.11,838.7,2.62,5.01,22.62,43.9,26.1,1.1,15,0,19,0
2025-02-14 13:00:00,2,2.01,787.1,2.61,3.78,19.67,34.2,23.0,1.35,13,1,16,1
2025-01-05 16:00:00,4,1.88,747.7,2.39,5.23,19.67,25.4,20.6,1.35,15,0,48,1
2025-01-18 14:00:00,3,2.11,779.2,2.73,5.65,20.5,52.6,24.5,1.2,7,0,21,1
2025-01-16 11:00:00,1,1.88,890.2,2.38,5.78,19.98,56.4,25.7,1.49,3,0,35,0
2025-03-01 09:00:00,3,1.95,719.6,2.69,4.98,18.64,33.1,25.1,2.72,6,0,47,0
2025-02-27 16:00:00,1,1.75,732.7,2.36,5.42,18.56,29.5,28.1,0.64,3,0,14,0
2025-02-06 13:00:00,1,1.81,900.2,2.8,5.27,21.83,74.3,29.8,3.46,15,0,46,1
2025-01-27 08:00:00,5,1.67,806.1,2.32,4.62,15.49,31.3,26.7,1.49,9,1,35,0
2025-02-21 21:00:00,2,1.98,853.6,2.4,4.55,18.3,31.8,24.1,1.28,0,1,36,0
2025-02-25 16:00:00,6,1.59,832.1,2.14,4.98,19.71,38.5,22.4,0.49,5,0,40,1
2025-02-28 20:00:00,2,1.94,797.2,2.57,4.88,18.91,50.1,21.9,1.88,7,0,23,0
2025-01-07 13:00:00,6,1.77,772.1,2.38,5.04,18.41,25.4,26.8,0.78,11,1,20,0
2025-02-20 09:00:00,1,2.01,866.5,2.64,4.79,24.03,29.1,22.7,1.91,14,0,24,0
2025-01-26 10:00:00,4,1.94,893.0,2.53,5.11,15.12,65.5,22.8,2.37,3,0,4,0
2025-01-29 10:00:00,0,2.13,886.7,2.49,4.47,18.2,71.3,22.8,0.86,11,0,27,0
2025-02-12 06:00:00,0,1.93,705.2,2.62,5.76,20.46,73.8,24.8,2.08,12,1,34,1
2025-02-01 07:00:00,3,1.52,904.4,2.25,4.09,17.06,45.2,22.3,1.51,12,0,12,1
2025-02-01 13:00:00,3,1.79,771.4,2.18,4.96,16.4,56.5,27.7,0.45,4,0,19,0
2025-02-26 07:00:00,0,1.59,739.6,2.13,4.9,17.3,27.4,20.7,0.9,5,0,15,0
2025-02-20 14:00:00,1,1.71,786.5,2.86,4.93,22.04,57.7,27.5,4.11,2,0,42,0
2025-02-14 10:00:00,2,2.07,866.5,2.82,4.58,18.0,59.9,21.8,1.7,9,1,5,0
2025-01-30 20:00:00,1,1.92,843.2,2.47,4.24,19.04,53.2,20.7,0.71,5,0,47,0
2025-01-25 09:00:00,3,1.67,779.6,2.34,5.12,16.54,40.0,24.9,1.52,6,0,41,0
2025-02-24 11:00:00,5,1.62,867.0,2.32,4.9,22.85,63.7,25.6,1.91,0,1,14,1
2025-01-09 18:00:00,1,1.81,811.2,2.6,5.19,20.75,70.1,24.6,2.0,15,0,26,0
2025-02-22 10:00:00,3,1.58,754.2,2.23,4.18,17.58,36.5,24.6,1.29,10,0,15,0
2025-03-01 20:00:00,3,1.68,743.4,2.49,5.86,19.77,56.9,25.1,1.72,3,0,42,0
2025-01-31 09:00:00,2,1.86,832.8,2.69,4.96,18.97,37.8,23.9,2.04,1,0,14,0
2025-02-18 18:00:00,6,2.01,793.4,2.74,3.5,19.15,40.7,22.0,1.93,6,1,29,0
2025-01-17 13:00:00,2,1.91,690.0,2.95,5.09,19.14,39.7,21.3,4.49,2,0,28,1
2025-02-24 13:00:00,5,1.39,867.8,2.1,4.76,18.79,45.3,25.0,1.56,3,0,35,1
2025-01-16 13:00:00,1,1.86,761.6,2.34,4.43,18.6,41.0,25.3,1.45,12,0,33,0
2025-02-17 16:00:00,5,1.81,927.4,2.78,5.62,15.04,39.7,26.2,3.58,0,0,12,0
2025-02-27 17:00:00,1,1.88,687.8,2.46,5.46,14.91,55.4,22.3,1.12,8,0,18,1
2025-01-05 22:00:00,4,2.09,785.5,2.64,5.17,13.68,68.2,26.7,2.06,12,0,38,0
2025-01-13 06:00:00,5,1.43,744.0,2.29,5.04,14.5,28.4,28.7,0.74,9,0,7,0
2025-02-23 13:00:00,4,1.69,722.0,2.4,5.25,19.85,39.6,23.9,1.25,2,1,15,1
2025-02-25 16:00:00,6,1.91,761.1,2.46,4.21,17.12,42.2,20.2,1.48,4,0,25,0
2025-01-14 10:00:00,6,1.52,941.6,2.48,5.1,16.42,54.8,21.1,1.74,2,0,23,0
2025-01-22 13:00:00,0,2.07,811.5,2.88,5.62,22.51,29.6,22.6,3.19,15,0,16,0
2025-01-08 06:00:00,0,1.87,736.7,2.71,5.52,21.01,27.6,19.0,2.24,10,0,42,1
2025-02-23 17:00:00,4,1.95,653.7,2.6,4.47,15.09,32.9,24.3,1.54,15,1,36,1
2025-01-04 12:00:00,3,1.7,662.3,2.28,5.09,15.83,39.3,25.0,1.14,2,0,22,0
2025-01-30 21:00:00,1,1.95,757.1,2.54,4.44,16.56,39.8,24.8,1.43,5,1,33,1
2025-01-26 07:00:00,4,1.99,749.3,2.74,5.08,18.16,42.2,20.4,1.34,5,0,43,1
2025-01-23 16:00:00,1,1.84,782.1,2.62,4.62,14.77,73.3,19.1,1.76,12,0,30,0
2025-02-11 10:00:00,6,1.84,618.2,2.41,4.57,15.57,36.2,25.7,0.97,1,0,39,0
2025-02-16 12:00:00,4,1.85,792.7,2.29,5.18,19.04,46.1,29.4,1.41,12,0,49,0
2025-01-29 21:00:00,0,1.64,882.2,2.49,4.64,17.67,55.8,27.5,2.31,7,0,6,0
2025-01-14 06:00:00,6,1.77,929.8,2.33,4.6,14.72,44.7,23.9,1.59,14,0,1,0
2025-01-26 17:00:00,4,1.77,648.4,2.42,5.18,18.75,46.1,21.8,0.97,5,1,25,0
2025-01-18 22:00:00,3,1.87,735.9,2.42,4.26,18.32,46.0,22.6,1.33,13,0,11,0
2025-02-23 12:00:00,4,1.98,731.7,2.38,4.84,18.46,72.8,25.3,0.38,14,1,35,0
2025-01-02 14:00:00,1,1.61,811.7,2.24,4.23,14.97,30.5,22.6,1.47,7,1,2,0
2025-01-13 09:00:00,5,1.78,702.4,2.97,4.32,20.45,42.9,23.1,4.29,14,0,35,0
2025-02-04 07:00:00,6,2.07,934.6,2.41,5.58,16.76,63.0,23.8,0.91,5,0,50,0
2025-01-15 12:00:00,0,1.67,803.5,2.79,4.79,15.12,73.1,26.9,3.89,10,0,42,1
2025-01-26 19:00:00,4,1.65,790.1,2.77,4.64,18.18,38.3,27.3,4.11,14,0,5,0
2025-01-09 22:00:00,1,1.84,927.4,2.56,5.42,19.66,52.6,27.6,1.96,2,0,8,0
2025-02-17 06:00:00,5,1.95,798.7,2.67,5.81,19.49,30.0,20.8,2.35,6,0,10,0
2025-02-27 22:00:00,1,1.8,832.0,2.97,5.13,24.79,68.1,23.3,4.53,0,1,42,0
2025-01-02 16:00:00,1,2.04,739.9,3.0,5.51,18.08,40.9,25.0,5.05,8,1,3,1
2025-02-26 13:00:00,0,1.95,690.4,3.0,4.72,13.95,44.6,22.6,4.53,4,0,30,1
2025-02-24 09:00:00,5,1.95,751.2,2.73,5.03,18.02,27.2,22.5,2.4,1,0,15,0
2025-01-05 19:00:00,4,1.9,975.0,2.69,5.0,11.39,57.1,27.9,1.34,14,1,26,0
2025-02-03 10:00:00,5,2.22,850.6,3.0,5.16,16.58,28.4,29.9,4.43,4,1,38,0
2025-02-02 08:00:00,4,1.76,822.0,2.5,5.48,17.16,48.0,21.7,1.62,11,0,32,0
2025-01-01 21:00:00,0,1.44,721.9,2.05,4.26,17.93,58.4,21.9,0.73,2,1,4,1
2025-01-09 15:00:00,1,2.09,872.9,2.75,4.56,20.56,67.3,21.2,2.0,4,1,4,1
2025-01-01 13:00:00,0,1.72,691.4,2.31,4.76,19.21,60.4,23.2,1.93,1,0,49,0
2025-02-09 09:00:00,4,1.82,674.6,2.15,4.51,19.12,34.7,28.3,0.5,11,0,6,0
2025-02-07 22:00:00,2,2.04,755.3,2.59,5.12,18.7,48.3,22.3,0.84,5,0,24,0
2025-01-11 06:00:00,3,1.51,956.4,2.04,5.11,14.29,35.6,24.5,1.01,14,0,13,0
2025-02-21 19:00:00,2,1.58,951.8,2.44,5.03,19.5,47.9,30.1,1.87,8,0,27,1
2025-01-24 16:00:00,2,1.51,763.9,2.08,4.8,16.65,29.5,25.0,1.12,3,0,21,0
2025-01-22 06:00:00,0,1.66,746.1,2.44,5.67,18.4,70.6,26.4,1.7,12,1,12,1
2025-02-24 13:00:00,5,1.88,668.8,2.46,5.11,19.15,66.7,22.7,1.41,13,0,2,0
2025-02-24 13:00:00,5,1.89,806.2,2.48,4.92,17.44,50.7,23.4,1.54,9,1,5,0
2025-02-02 19:00:00,4,1.85,813.0,2.45,5.03,16.27,52.5,25.6,1.75,11,0,8,0
2025-01-29 22:00:00,0,1.55,863.2,2.33,5.37,18.08,51.5,26.7,1.64,13,0,19,0
2025-01-23 13:00:00,1,1.38,872.9,2.2,5.11,18.52,58.3,20.3,1.49,1,0,44,0
2025-01-26 13:00:00,4,1.81,784.2,2.76,4.57,22.3,62.1,24.7,3.6,3,0,1,1
2025-01-19 06:00:00,4,1.72,844.5,2.47,5.88,18.03,65.1,23.0,1.61,12,0,42,1
2025-02-09 16:00:00,4,1.88,743.9,2.52,5.23,15.09,39.6,19.9,1.4,12,0,13,0
2025-01-27 11:00:00,5,1.93,843.0,2.4,4.42,23.18,43.2,22.8,1.28,3,1,7,0
2025-02-03 07:00:00,5,1.82,759.4,2.66,4.09,23.52,67.0,25.0,2.44,0,1,44,0
2025-01-25 20:00:00,3,1.94,836.8,2.51,5.34,17.91,31.0,24.4,1.28,8,0,4,0
2025-02-28 16:00:00,2,1.84,830.3,2.34,5.65,21.79,48.5,26.4,2.18,4,0,33,0
2025-02-13 16:00:00,1,1.9,805.5,2.45,5.23,19.72,36.7,25.4,1.16,2,1,20,0
2025-01-04 08:00:00,3,1.67,863.6,2.26,5.31,17.8,42.2,21.7,1.9,7,0,44,1
2025-02-16 11:00:00,4,1.77,674.4,2.65,5.32,14.0,45.6,22.2,3.72,4,0,33,0
2025-02-03 14:00:00,5,1.84,714.8,2.44,5.0,12.27,60.7,26.5,1.33,15,0,24,0
2025-01-04 10:00:00,3,1.95,778.4,2.53,4.16,21.05,31.1,25.7,1.17,13,0,11,0
2025-02-09 17:00:00,4,1.73,684.5,2.29,4.65,20.12,43.2,26.2,1.28,1,0,6,1
2025-01-23 16:00:00,1,1.89,767.5,2.59,5.4,18.4,53.4,23.3,1.49,15,1,27,1
2025-02-21 10:00:00,2,1.75,770.0,2.44,5.29,17.65,65.5,28.1,1.66,4,0,45,0
2025-01-18 09:00:00,3,1.78,904.8,2.4,4.9,19.4,57.5,24.0,1.48,2,1,39,0
2025-01-05 12:00:00,4,1.95,811.4,3.0,4.73,19.95,52.4,30.8,4.36,2,1,49,0
2025-01-04 18:00:00,3,1.44,882.4,2.44,5.09,16.06,39.0,24.4,2.48,6,0,21,0
2025-01-06 20:00:00,5,1.57,824.1,2.05,4.83,19.0,73.8,25.0,1.4,6,1,32,0
2025-02-12 06:00:00,0,1.53,757.1,2.71,4.96,21.41,61.7,27.6,3.71,14,1,15,0
2025-02-25 09:00:00,6,1.38,810.7,2.13,5.07,17.58,30.4,21.8,1.92,5,1,32,0
2025-02-18 21:00:00,6,1.68,858.4,2.35,4.61,12.44,36.0,24.1,1.92,10,0,33,0
2025-01-14 15:00:00,6,1.94,895.5,2.96,5.4,19.34,56.9,21.8,4.36,1,1,49,1
2025-01-25 06:00:00,3,1.75,789.4,2.48,4.92,14.74,52.6,24.3,2.46,13,0,34,0
2025-01-28 19:00:00,6,1.84,668.2,2.42,5.24,20.96,53.8,20.4,1.67,7,0,43,0
2025-02-01 13:00:00,3,2.0,662.6,2.68,5.03,15.59,44.2,27.5,1.36,9,0,7,0
2025-02-17 12:00:00,5,2.04,773.9,2.53,5.77,15.63,72.3,26.1,0.55,7,1,22,0
2025-01-30 18:00:00,1,1.79,613.0,2.54,5.27,16.38,33.7,23.4,3.35,11,0,10,1
2025-01-13 12:00:00,5,2.04,943.6,2.74,5.2,20.09,35.1,25.3,1.6,10,0,30,0
2025-02-21 17:00:00,2,1.82,847.8,2.44,5.19,21.06,41.4,25.2,0.91,5,1,43,0
2025-02-23 17:00:00,4,1.65,749.1,2.08,6.04,15.99,66.1,25.8,0.71,13,0,2,0
2025-01-07 11:00:00,6,1.69,711.2,2.4,4.98,21.08,71.4,21.7,1.53,1,1,32,0
2025-01-21 16:00:00,6,1.53,882.2,2.37,5.08,17.56,41.4,25.5,1.89,15,0,14,1
2025-01-26 15:00:00,4,1.64,710.9,2.16,5.05,21.48,35.6,21.7,1.38,9,0,40,0
2025-02-13 15:00:00,1,1.74,718.5,3.0,4.02,15.09,60.7,26.6,5.54,1,1,6,1
2025-01-21 14:00:00,6,1.94,738.7,2.56,5.05,14.45,64.6,25.2,1.81,7,0,43,0
2025-01-08 08:00:00,0,2.11,809.1,2.85,5.51,24.08,59.2,22.8,2.08,5,0,14,0
2025-01-23 20:00:00,1,1.55,849.7,2.34,5.26,23.68,29.7,27.6,2.59,0,0,43,0
2025-02-28 10:00:00,2,1.87,895.4,3.0,5.76,14.27,45.4,27.6,4.16,15,0,30,1
2025-02-01 06:00:00,3,1.61,883.6,2.35,5.39,25.84,57.3,22.4,1.87,14,0,5,1
2025-02-20 08:00:00,1,1.88,800.1,2.44,5.25,19.6,25.6,21.5,1.27,9,0,16,1
2025-02-25 18:00:00,6,1.78,881.6,2.38,5.44,21.49,25.4,21.8,1.53,1,1,40,0
2025-01-19 16:00:00,4,1.47,746.3,2.41,5.18,22.59,47.6,24.4,2.29,6,1,24,0
2025-01-20 12:00:00,5,1.97,654.3,2.46,4.86,17.41,28.3,22.6,1.05,11,1,1,0
2025-01-31 16:00:00,2,1.69,746.3,2.59,4.94,16.79,69.2,24.5,2.22,6,0,39,0
2025-01-16 17:00:00,1,1.7,735.5,2.4,3.81,18.19,46.4,26.7,1.42,8,0,9,0
2025-02-21 22:00:00,2,1.61,749.4,2.56,5.8,19.26,58.8,28.4,4.1,13,0,33,1
2025-01-21 21:00:00,6,1.68,723.3,2.31,4.9,19.09,74.6,20.3,1.1,2,1,20,0
2025-02-10 10:00:00,5,1.88,763.1,2.43,4.48,19.27,30.7,18.1,0.84,13,1,13,1
2025-01-09 22:00:00,1,1.77,849.6,2.28,4.82,17.01,66.5,23.3,1.36,15,0,40,0
2025-01-11 20:00:00,3,1.86,937.2,2.61,5.88,18.88,32.0,21.0,2.15,4,0,24,0
2025-01-12 10:00:00,4,1.86,662.0,2.52,5.04,20.18,72.2,22.4,1.15,14,1,13,0
2025-01-12 17:00:00,4,2.04,697.0,2.89,5.13,17.97,60.7,23.6,2.31,4,0,2,1
2025-02-28 06:00:00,2,1.74,736.7,2.48,6.04,18.53,37.3,26.0,1.21,11,1,13,1
2025-01-18 18:00:00,3,1.53,861.3,2.41,5.42,16.7,33.4,24.2,0.97,11,0,39,0
2025-02-11 06:00:00,6,1.99,783.6,2.64,4.86,15.67,53.8,22.5,1.63,14,1,5,0
2025-01-04 18:00:00,3,1.74,742.1,2.52,4.15,25.68,39.6,24.6,1.84,1,1,37,0
2025-02-13 16:00:00,1,2.0,857.3,2.58,5.32,20.88,74.1,23.9,1.59,9,1,15,0
2025-01-23 13:00:00,1,1.87,876.5,2.72,4.66,20.52,62.9,23.2,1.58,13,0,26,0
2025-01-04 13:00:00,3,1.78,798.5,2.48,5.33,19.88,68.7,21.5,2.3,1,1,42,0
2025-02-19 06:00:00,0,1.86,734.7,2.71,4.98,18.26,28.2,23.0,1.55,0,1,22,1
2025-01-03 19:00:00,2,2.15,821.6,2.88,5.2,20.93,63.6,25.4,1.26,1,1,42,0
2025-02-23 12:00:00,4,2.17,781.3,2.6,5.45,18.89,29.1,25.5,0.93,7,0,41,0
2025-01-16 20:00:00,1,1.81,780.7,2.67,4.14,16.08,46.6,21.4,2.14,8,0,34,0
2025-01-31 21:00:00,2,1.83,759.0,2.5,5.06,22.34,43.4,23.1,1.29,12,0,49,0
2025-01-04 08:00:00,3,1.99,874.0,2.9,4.99,20.2,66.5,21.6,3.61,6,0,30,1
2025-02-25 21:00:00,6,1.65,820.0,2.93,5.14,19.33,72.8,26.1,5.53,14,1,9,0
2025-01-15 07:00:00,0,1.86,882.9,2.69,5.25,22.85,48.4,24.2,2.53,1,1,47,0
2025-01-15 11:00:00,0,1.8,906.9,2.52,5.08,18.79,37.6,21.8,1.63,10,1,29,1
2025-02-16 19:00:00,4,1.86,836.7,2.65,4.68,17.32,57.8,22.9,1.43,7,1,24,1
2025-02-26 14:00:00,0,1.65,759.5,2.63,4.43,11.97,53.1,18.3,3.0,8,0,22,0
2025-02-17 19:00:00,5,1.51,883.2,2.12,4.21,21.22,64.8,22.9,1.27,8,1,35,0
2025-01-06 14:00:00,5,1.43,837.3,2.21,5.06,18.15,37.2,25.0,1.32,11,0,1,0
2025-01-04 11:00:00,3,1.6,1000.0,2.42,5.26,21.9,51.9,25.1,3.44,11,1,30,0
2025-01-27 22:00:00,5,1.72,824.8,2.43,4.83,19.6,49.1,22.5,1.96,13,1,18,0
2025-02-06 10:00:00,1,1.75,855.8,2.39,5.42,18.75,36.4,23.8,1.46,5,1,49,0
2025-01-30 08:00:00,1,2.15,823.2,2.91,4.94,20.23,51.6,25.2,2.18,0,0,42,1
2025-01-09 06:00:00,1,2.0,792.1,2.79,4.96,16.52,67.9,26.4,1.44,2,1,1,0
2025-02-27 15:00:00,1,1.63,779.3,2.32,4.28,15.01,59.1,23.4,1.32,9,0,50,0
2025-02-09 15:00:00,4,1.86,823.5,2.58,4.78,15.53,65.1,25.8,2.14,2,0,22,0
2025-01-23 20:00:00,1,1.73,841.7,2.81,5.46,15.6,52.7,21.5,4.68,12,0,7,0
2025-01-26 16:00:00,4,1.75,892.4,2.5,5.7,19.35,70.4,25.2,1.44,0,0,18,1
2025-01-29 20:00:00,0,1.83,824.7,2.48,4.9,19.96,44.5,24.6,1.52,14,0,8,0
2025-01-23 16:00:00,1,1.91,763.0,2.61,5.43,20.8,54.7,19.5,2.23,15,1,2,0
2025-02-04 08:00:00,6,1.74,773.9,2.53,5.71,15.16,54.2,23.7,1.65,6,1,29,0
2025-02-20 13:00:00,1,1.99,694.2,2.83,4.53,20.15,32.8,27.2,2.12,13,0,29,0
2025-02-19 20:00:00,0,1.59,932.9,2.61,5.16,19.41,66.3,21.2,4.19,14,1,9,1
2025-01-22 07:00:00,0,1.8,756.7,2.4,5.1,20.34,70.2,24.6,2.04,12,1,28,0
2025-01-16 15:00:00,1,2.27,877.4,2.85,5.54,19.69,50.7,25.8,1.62,10,1,46,0
2025-01-24 15:00:00,2,1.84,822.1,2.45,4.58,15.69,48.8,26.4,1.94,3,1,1,0
2025-02-09 09:00:00,4,2.06,824.3,2.62,5.16,19.71,53.0,24.7,1.98,5,1,8,0
2025-01-10 12:00:00,2,1.82,790.6,2.3,4.87,21.68,68.2,22.9,1.03,5,0,17,1
2025-01-08 15:00:00,0,1.9,737.0,2.66,5.21,15.03,31.6,26.2,1.54,15,0,46,0
2025-02-10 18:00:00,5,1.79,722.5,2.83,5.61,15.69,32.5,23.9,3.54,10,0,33,0
2025-01-22 10:00:00,0,1.77,938.3,2.77,5.74,16.82,40.6,20.9,2.06,0,0,5,0
2025-02-16 22:00:00,4,1.66,809.1,2.38,5.62,16.87,74.9,23.6,2.13,2,0,14,1
2025-01-20 21:00:00,5,1.88,890.0,2.67,4.5,14.32,43.2,19.6,1.55,13,0,8,1
2025-01-12 16:00:00,4,1.65,910.8,2.51,4.76,17.3,56.3,24.3,2.27,7,1,42,0
2025-01-07 06:00:00,6,1.92,767.1,2.46,5.5,18.62,67.0,23.7,1.17,8,0,36,0
2025-02-07 14:00:00,2,2.0,833.9,2.5,5.3,21.23,52.9,21.1,0.75,14,1,45,0
2025-02-07 12:00:00,2,1.87,803.6,2.44,4.87,13.15,29.3,29.9,1.36,9,0,37,0
2025-01-06 11:00:00,5,1.75,707.4,2.54,4.54,16.85,58.7,21.2,2.1,6,0,41,0
2025-02-25 14:00:00,6,1.88,785.2,2.55,3.5,18.58,47.1,24.8,0.96,13,1,48,0
2025-02-18 08:00:00,6,1.74,847.0,2.27,4.2,17.68,54.2,23.8,0.76,5,0,9,1
2025-01-04 11:00:00,3,1.97,760.1,2.56,4.85,20.0,59.5,22.6,0.64,14,0,43,0
2025-01-15 09:00:00,0,1.47,774.0,2.38,4.86,20.24,36.2,23.1,1.87,1,0,5,0
2025-01-19 15:00:00,4,1.74,786.1,2.88,5.21,20.21,28.2,22.2,3.56,14,0,46,0
2025-02-20 08:00:00,1,1.44,968.9,2.1,5.3,19.69,71.2,24.9,1.78,1,0,16,0
2025-02-04 10:00:00,6,1.53,653.3,2.22,6.13,17.37,62.3,27.9,1.34,7,0,9,0
2025-02-06 16:00:00,1,2.04,840.1,3.0,4.62,16.73,60.2,28.6,3.77,3,0,45,0
2025-03-01 06:00:00,3,1.96,779.7,2.41,4.02,19.77,53.1,25.6,1.0,11,1,33,0
